,0
0,0.952380952381
1,0.892857142857
2,1.0
3,0.35
4,1.0
5,0.392156862746
6,0.732954545454
7,1.0
8,0.875
9,1.0
10,0.954545454545
11,0.925925925926
12,0.764705882353
13,1.0
14,0.935704514364
15,0.916666666666
16,1.0
17,0.615296803653
18,0.634920634921
19,1.0
20,0.636363636364
21,0.767307692307
22,1.0
23,1.0
24,0.102857142857
25,0.766584766586
26,0.212121212121
27,0.874219446923
28,0.255555555556
29,0.40081300813
30,1.0
31,0.833333333333
32,1.0
33,0.958207147184
34,0.967657342657
35,1.0
36,0.666666666667
37,0.406349206349
38,1.0
39,0.874999999999
40,0.595041322314
41,1.0
42,0.791666666667
43,0.666666666667
44,0.148246650907
45,1.0
46,0.666666666667
47,0.685714285715
48,0.969696969697
49,1.0
50,0.7
51,0.882352941177
52,0.9375
53,0.727272727273
54,0.583333333333
55,0.818181818182
56,1.0
57,0.738461538462
58,1.0
59,0.957264957265
60,1.0
61,0.586206896551
62,1.0
63,1.0
64,0.428571428571
65,1.0
66,1.0
67,0.75
68,1.0
69,0.307692307692
70,0.895833333333
71,0.972222222222
72,1.0
73,0.919191919192
74,1.0
75,0.968421052632
76,0.890625
77,1.0
78,1.0
79,0.55619047619
80,1.0
81,0.793650793651
82,1.0
83,0.857142857143
84,0.469072164948
85,0.662364130435
86,0.436363636363
87,0.812720848057
88,1.0
89,0.859649122807
90,1.0
91,1.0
92,0.824175824176
93,1.0
94,1.0
95,0.237879767291
96,1.0
97,0.695652173913
98,0.946296296296
99,1.0
100,0.571428571429
101,0.777777777778
102,0.933333333333
103,0.995305164319
104,1.0
105,1.0
106,0.860869565217
107,0.473684210526
108,0.833333333333
109,0.863636363636
110,0.5
111,1.0
112,1.0
113,1.0
114,0.190476190477
115,0.727272727273
116,1.0
117,1.0
118,1.0
119,0.607142857143
120,1.0
121,0.791666666666
122,0.888888888889
123,1.0
124,1.0
125,0.4
126,0.583333333333
127,0.833333333333
128,0.453333333334
129,0.864197530864
130,1.0
131,0.918367346939
132,0.833333333334
133,1.0
134,1.0
135,0.909090909091
136,0.92
137,0.511363636363
138,0.848484848485
139,0.8
140,1.0
141,1.0
142,0.875
143,0.777777777778
144,1.0
145,0.445054945054
146,0.823529411765
147,0.857142857143
148,0.982142857142
149,0.785714285715
150,0.983333333333
151,0.692307692308
152,0.642857142858
153,0.555555555556
154,0.4
155,0.128571428572
156,0.392857142858
157,0.350000000001
158,1.0
159,1.0
160,0.833333333333
161,1.0
162,0.0
163,0.0
164,0.916666666667
165,0.455729166667
166,0.874680306906
167,1.0
168,1.0
169,1.0
170,0.617647058823
171,0.0
172,0.980392156862
173,0.679245283019
174,0.397435897436
175,1.0
176,0.49494949495
177,0.222222222222
178,1.0
179,0.833333333333
180,0.972222222222
181,0.84375
182,0.54945054945
183,1.0
184,0.916666666667
185,0.617647058824
186,0.619047619048
187,0.448979591837
188,0.645161290323
189,0.519642857142
190,0.925925925927
191,0.714285714286
192,0.876623376624
193,0.8
194,1.0
195,0.984591679507
196,1.0
197,0.428571428571
198,0.756013745705
199,0.814814814815
200,0.768115942029
201,1.0
202,0.761904761905
203,0.914285714286
204,0.494318181818
205,0.0416666666667
206,1.0
207,0.982905982906
208,0.694444444444
209,1.0
210,0.964285714286
211,0.926470588236
212,0.326530612245
213,0.835247524752
214,1.0
215,1.0
216,0.172064777328
217,1.0
218,0.72
219,1.0
220,0.681818181818
221,1.0
222,1.0
223,0.5625
224,1.0
225,0.8125
226,1.0
227,0.857142857143
228,0.990196078431
