,0
0,0.839244055825
1,0.97246340893
2,0.687199174237
3,0.934285726155
4,0.886206495767
5,1.0
6,1.0
7,0.801309704608
8,0.88298462869
9,0.984000049988
10,0.879603824782
11,0.676229516121
12,0.973004931051
13,0.993978180383
14,0.752236324007
15,1.0
16,1.0
17,0.452186624988
18,0.851036508171
19,1.0
20,0.972523342165
21,0.972962593458
22,0.938299665419
23,0.824952005306
24,1.0
25,1.0
26,1.0
27,0.998508292416
28,1.0
29,1.0
30,0.981894301294
31,0.610108783392
32,1.0
33,1.0
34,1.0
35,0.63497032629
36,1.0
37,1.0
38,1.0
39,0.989422538684
40,0.936651038881
41,1.0
42,0.870679830967
43,0.985627192135
44,0.962735772134
45,0.810704290094
46,0.950928190937
47,0.953730269078
48,1.0
49,0.890430254035
50,1.0
51,0.79102412532
52,1.0
53,0.978883679627
54,0.980547433618
55,0.880387084328
56,1.0
57,1.0
58,0.838574522907
59,1.0
60,0.893638159591
61,1.0
62,1.0
63,0.99547523648
64,0.72571190828
65,1.0
66,0.942997799254
67,0.942985934993
68,0.835264294226
69,1.0
70,0.71811050223
71,0.973716400222
72,0.973354170381
73,0.973354170381
74,0.857547244221
75,0.930472234502
76,0.78898906055
77,0.823721845061
78,1.0
79,0.957723396186
80,1.0
81,0.97999506491
82,1.0
83,0.939540071735
84,1.0
85,0.839909677892
86,0.967082483787
87,0.814320986987
88,0.823522737307
89,1.0
90,1.0
91,1.0
92,1.0
93,0.970135120735
94,1.0
95,0.932598477302
96,1.0
97,0.879670756837
98,0.961670456151
99,0.982690089853
100,1.0
101,0.818445675635
102,0.545613948303
103,0.991593791121
104,1.0
105,0.714589614981
106,1.0
107,1.0
108,0.894217179852
109,0.928676192975
110,0.865332168488
111,0.99512237881
112,0.919367725582
113,1.0
114,1.0
115,1.0
116,0.599881403409
117,1.0
118,1.0
119,0.554497661275
120,0.775666145741
121,0.982819134168
122,0.842737379481
123,0.874184534644
124,0.786815350017
125,1.0
126,1.0
127,0.716869265836
128,1.0
129,0.997265399966
130,0.997501840685
131,0.891329451693
132,1.0
133,0.984796249331
134,0.955532994725
135,1.0
136,0.922277370915
137,0.940654433161
138,0.963930124634
139,0.897915413213
140,0.973635114447
141,0.987869969032
142,0.958390954712
143,0.986893318389
144,1.0
145,0.999127387805
146,0.965741076205
147,0.928608149652
148,0.974642449137
149,0.810895819233
150,0.966002836651
151,0.799839632864
152,0.981001965496
153,0.82148402224
154,0.950596105919
155,0.866296188793
156,1.0
157,0.961049551961
158,1.0
159,0.948122719451
160,0.985268637349
161,1.0
162,1.0
163,1.0
164,0.953028369091
165,0.983474184056
166,0.926601347643
167,0.91806054738
168,1.0
169,0.783679461905
170,1.0
171,1.0
172,1.0
173,1.0
174,0.994728210912
175,0.801451252844
176,0.862409749211
177,0.828070615676
178,1.0
179,0.94553577791
180,1.0
181,0.651061153671
182,0.961061890628
183,0.953267259192
184,1.0
185,0.577423912307
186,0.991099008191
187,1.0
188,0.819577338966
189,0.994217633316
190,0.939810975957
191,0.996203554383
192,1.0
193,1.0
194,1.0
195,0.883004332061
196,0.91292449454
197,0.813417106345
198,0.884155545151
199,1.0
200,0.93019722173
201,0.967853692768
202,1.0
203,0.87568803226
204,0.847017073442
205,1.0
206,0.855156492449
207,0.926211852171
208,0.985636701342
209,0.70142508696
210,1.0
211,0.951519425311
212,0.768683257636
213,0.857880671343
214,1.0
215,1.0
216,0.868513316394
217,0.941186469331
218,0.931219001954
219,0.985856225854
220,0.944059300425
221,1.0
222,0.98269985315
223,1.0
224,1.0
225,0.879131174453
226,1.0
227,1.0
228,1.0
229,0.905531390184
