,0
0,0.416666666667
1,1.0
2,0.210526315789
3,0.938775510204
4,0.75
5,1.0
6,1.0
7,0.436363636363
8,0.95
9,0.961538461538
10,0.833333333333
11,0.186274509804
12,1.0
13,1.0
14,0.598639455783
15,1.0
16,1.0
17,0.636363636364
18,0.875
19,1.0
20,0.927710843373
21,0.927536231884
22,0.413793103448
23,0.933333333333
24,1.0
25,1.0
26,1.0
27,0.928571428571
28,1.0
29,1.0
30,0.879296975963
31,0.962566844919
32,1.0
33,1.0
34,0.923076923077
35,1.0
36,1.0
37,1.0
38,1.0
39,0.857142857143
40,1.0
41,1.0
42,0.692307692308
43,1.0
44,1.0
45,0.95652173913
46,1.0
47,0.958375634518
48,1.0
49,1.0
50,1.0
51,0.909090909091
52,1.0
53,1.0
54,0.50925925926
55,0.882352941176
56,1.0
57,0.874750399361
58,0.8
59,1.0
60,0.258064516129
61,1.0
62,1.0
63,1.0
64,0.180250783699
65,1.0
66,0.928571428571
67,0.85
68,1.0
69,0.976958525346
70,0.831111111111
71,1.0
72,1.0
73,1.0
74,0.988195991092
75,0.920634920635
76,0.6
77,0.857142857143
78,0.0
79,0.971631205674
80,1.0
81,1.0
82,1.0
83,0.833333333333
84,1.0
85,0.555555555556
86,1.0
87,1.0
88,0.952660982064
89,1.0
90,1.0
91,1.0
92,1.0
93,0.979205053961
94,1.0
95,0.875
96,1.0
97,0.8
98,1.0
99,0.992063492064
100,1.0
101,1.0
102,0.866666666667
103,0.958222222222
104,1.0
105,0.189583333333
106,0.92
107,1.0
108,0.988746803069
109,0.857142857143
110,0.769230769231
111,0.965517241379
112,1.0
113,1.0
114,0.9625
115,1.0
116,0.891304347826
117,1.0
118,1.0
119,0.65306122449
120,1.0
121,1.0
122,0.91
123,1.0
124,0.857142857143
125,1.0
126,0.95
127,0.928571428571
128,0.415584415584
129,0.953895071542
130,0.920454545455
131,1.0
132,1.0
133,1.0
134,0.891640866874
135,0.351351351351
136,0.922920892495
137,1.0
138,1.0
139,1.0
140,0.93063583815
141,0.915622389307
142,0.939682539683
143,1.0
144,1.0
145,0.993788819876
146,1.0
147,1.0
148,0.9
149,1.0
150,1.0
151,0.5
152,1.0
153,1.0
154,0.933333333333
155,0.875
156,1.0
157,1.0
158,1.0
159,0.93137254902
160,0.9
161,1.0
162,1.0
163,1.0
164,0.909090909091
165,0.95652173913
166,1.0
167,1.0
168,0.857142857143
169,0.9898989899
170,1.0
171,1.0
172,0.95
173,1.0
174,1.0
175,0.5
176,0.625
177,0.244897959184
178,0.5
179,0.944927536232
180,1.0
181,0.571428571429
182,1.0
183,0.707070707071
184,1.0
185,0.0
186,1.0
187,1.0
188,0.792079207921
189,0.959183673469
190,0.993625036222
191,0.987012987013
192,1.0
193,1.0
194,0.714285714286
195,0.714285714286
196,0.777777777778
197,0.979854504757
198,1.0
199,1.0
200,1.0
201,0.993827160494
202,1.0
203,0.944444444445
204,0.977718360071
205,0.923611111111
206,0.777777777778
207,0.833333333333
208,0.902777777777
209,0.761904761905
210,1.0
211,0.875
212,0.928571428571
213,1.0
214,0.982225541449
215,0.938775510204
216,0.961538461538
217,1.0
218,0.833333333333
219,0.847368421053
220,0.846153846154
221,1.0
222,1.0
223,1.0
224,1.0
225,0.833333333333
226,1.0
227,1.0
228,0.90717299578
229,0.988058381247
230,1.0
231,1.0
232,1.0
233,0.785300925926
234,0.453781512605
235,0.363636363636
236,1.0
237,0.816326530613
238,0.875
239,1.0
240,0.854166666667
241,1.0
242,1.0
243,1.0
244,0.990808823529
245,0.967117988394
246,0.571428571429
247,1.0
248,1.0
249,0.993788819875
250,0.94696969697
251,1.0
252,0.738916256158
253,0.888888888889
254,0.984375
255,0.939024390243
256,0.570370370371
257,0.509652509652
258,1.0
259,1.0
260,0.857142857143
261,1.0
262,1.0
263,1.0
264,0.304525288376
265,1.0
266,0.768535262206
267,0.9625
268,1.0
269,0.969696969697
270,1.0
271,1.0
272,0.966233766233
273,0.841294298922
274,1.0
275,0.771367521367
276,1.0
277,0.859649122807
278,1.0
279,1.0
280,1.0
281,1.0
282,0.545454545455
283,0.857142857143
284,1.0
285,0.916666666667
286,0.94
287,0.777777777778
288,0.875
289,0.9
290,0.875
291,1.0
292,1.0
293,0.250712250712
294,0.888888888889
295,1.0
296,1.0
297,0.952593266605
298,0.333333333333
299,0.175
300,1.0
301,1.0
302,1.0
303,0.953409682457
304,0.285714285714
305,0.941176470589
306,1.0
307,1.0
308,0.684523809524
309,1.0
310,0.957729095958
311,0.848484848485
312,1.0
313,0.989056492162
314,0.625
315,0.84705882353
316,0.901828029791
317,1.0
318,0.875
319,0.98510427011
320,0.827586206897
321,0.857142857143
322,1.0
323,1.0
324,0.925925925926
325,0.920572916667
326,0.902777777777
327,1.0
328,0.984848484849
329,1.0
330,1.0
331,1.0
332,0.862068965517
333,0.666666666667
334,0.964285714286
335,0.6
336,0.925714285714
337,0.897435897436
338,0.698412698412
339,0.619834710743
340,1.0
341,0.876623376624
342,1.0
343,0.742424242425
344,0.90909090909
345,0.380952380952
346,1.0
347,1.0
348,0.696016771489
349,1.0
350,0.932457786117
351,0.888888888889
352,0.9
353,0.555555555556
354,0.466666666667
355,1.0
356,0.84705882353
357,0.177804295943
358,0.833333333333
359,0.9625
360,0.508021390374
361,0.886666666666
362,1.0
363,0.738957963292
364,0.940988835725
365,0.875
366,0.0
367,0.761904761905
368,0.902777777777
369,1.0
370,0.93567251462
371,1.0
372,0.875
373,0.736363636364
374,1.0
375,0.974025974026
376,1.0
377,1.0
378,1.0
