,0
0,1.0
1,0.894736842105
2,0.210526315789
3,0.1
4,0.857142857143
5,1.0
6,1.0
7,0.436363636363
8,0.9
9,1.0
10,0.333333333333
11,0.869281045752
12,0.8775
13,0.942299709423
14,1.0
15,1.0
16,0.714285714286
17,0.444444444444
18,1.0
19,1.0
20,0.153846153846
21,0.625
22,1.0
23,0.933333333333
24,1.0
25,1.0
26,1.0
27,0.5
28,1.0
29,0.920634920635
30,0.727762803235
31,0.962566844919
32,1.0
33,1.0
34,0.882352941176
35,0.0
36,1.0
37,1.0
38,0.733333333334
39,0.913043478261
40,1.0
41,0.53918918919
42,0.692307692308
43,1.0
44,0.571428571429
45,1.0
46,1.0
47,1.0
48,1.0
49,0.3125
50,0.0
51,1.0
52,1.0
53,1.0
54,0.611111111111
55,0.0833333333333
56,1.0
57,1.0
58,1.0
59,1.0
60,0.833333333333
61,1.0
62,0.961538461538
63,0.571428571429
64,1.0
65,1.0
66,0.928571428571
67,1.0
68,0.758333333333
69,0.842105263158
70,0.831111111111
71,0.875
72,0.888888888889
73,0.375
74,0.989295207989
75,0.769230769231
76,1.0
77,0.5
78,1.0
79,1.0
80,0.111111111111
81,0.947368421053
82,0.833333333333
83,0.772727272727
84,1.0
85,0.987654320988
86,0.761904761905
87,0.714285714286
88,0.411899313501
89,1.0
90,1.0
91,0.55
92,1.0
93,0.51724137931
94,0.133333333333
95,0.875
96,0.565789473684
97,0.928571428571
98,0.6875
99,0.868055555555
100,1.0
101,0.357142857143
102,1.0
103,0.958222222222
104,1.0
105,0.704166666667
106,1.0
107,1.0
108,1.0
109,0.571428571429
110,0.909090909091
111,1.0
112,1.0
113,1.0
114,1.0
115,1.0
116,0.333333333333
117,1.0
118,1.0
119,0.65306122449
120,1.0
121,0.862362132353
122,0.833823529412
123,0.78
124,1.0
125,1.0
126,0.142857142857
127,1.0
128,1.0
129,0.669240669241
130,1.0
131,0.166666666667
132,1.0
133,0.857142857143
134,0.35294117647
135,1.0
136,0.617647058823
137,1.0
138,0.855172413793
139,0.88
140,0.285714285714
141,0.842788790157
142,1.0
143,1.0
144,1.0
145,1.0
146,1.0
147,1.0
148,0.833333333333
149,0.694444444444
150,0.0588235294118
151,0.833333333333
152,0.97029446102
153,0.985507246377
154,0.426829268293
155,0.470588235294
156,1.0
157,0.75005084401
158,1.0
159,0.666666666667
160,0.9
161,0.259259259259
162,1.0
163,1.0
164,0.666666666667
165,1.0
166,0.842696629213
167,0.25
168,1.0
169,0.795454545455
170,1.0
171,1.0
172,1.0
173,0.807692307693
174,0.885416666667
175,0.666666666667
176,0.892857142857
177,0.816326530613
178,0.5
179,0.9375
180,1.0
181,0.571428571429
182,0.974358974359
183,0.37037037037
184,0.654761904762
185,0.429535864979
186,1.0
187,0.510638297872
188,0.833333333333
189,1.0
190,1.0
191,0.9
192,1.0
193,1.0
194,1.0
195,1.0
196,0.875
197,0.866666666667
198,1.0
199,1.0
200,0.816326530613
201,0.388888888888
202,1.0
203,0.0
204,0.977718360071
205,0.032967032967
206,0.162790697674
207,1.0
208,0.902777777777
209,1.0
210,1.0
211,0.9
212,0.285714285714
213,0.0
214,0.982225541449
215,1.0
216,1.0
217,1.0
218,0.125
219,0.942290748899
220,0.875
221,0.875
222,0.78231292517
223,0.782608695652
224,1.0
225,1.0
226,1.0
227,1.0
228,1.0
229,0.65
230,0.943021201413
231,0.614035087719
232,0.102857142857
233,1.0
234,1.0
235,0.0555555555556
236,0.216666666667
237,0.816326530613
238,0.75
239,1.0
240,0.923076923077
241,0.342837176799
242,1.0
243,0.0
244,1.0
245,1.0
246,0.69696969697
247,1.0
248,1.0
249,0.888888888889
250,1.0
251,0.800000000001
252,0.689655172414
253,0.875
254,1.0
255,0.518518518518
256,1.0
257,0.849420849421
258,0.0
259,0.928571428572
260,1.0
261,0.617283950618
262,0.566666666667
263,1.0
264,0.862040816327
265,1.0
266,1.0
267,0.0
268,0.579710144927
269,1.0
270,1.0
271,1.0
272,0.375757575757
273,0.900432900433
274,0.680272108844
275,1.0
276,0.75
277,0.909090909091
278,1.0
279,0.833333333333
280,0.666666666667
281,0.0
282,0.555555555556
283,0.285714285714
284,1.0
285,0.888888888889
286,0.636363636364
287,0.136363636364
288,0.9
289,0.875
290,0.875
291,0.907836990596
292,0.666666666667
293,0.250712250712
294,0.0909090909091
295,1.0
296,0.727272727273
297,0.795933365997
298,0.0
299,1.0
300,1.0
301,1.0
302,1.0
303,0.981760473973
304,0.625
305,0.973913043478
306,1.0
307,1.0
308,1.0
309,0.744047619048
310,1.0
311,0.90909090909
312,0.2
313,0.734299516909
314,0.535714285714
315,0.6
316,0.105213270142
317,0.885
318,0.666666666667
319,0.438679245283
320,0.777777777778
321,0.0666666666667
322,0.348760330579
323,1.0
324,0.0575221238938
325,0.736458333333
326,0.902777777777
327,0.25
328,0.757575757576
329,1.0
330,1.0
331,0.529914529914
332,0.344827586206
333,1.0
334,0.714285714286
335,1.0
336,0.694285714286
337,0.897435897436
338,0.924369747899
339,1.0
340,0.902777777777
341,0.876623376624
342,0.75
343,0.583333333333
344,0.839160839161
345,0.0
346,0.388888888888
347,0.23259964307
348,0.950808625337
349,0.933333333333
350,0.897435897436
351,1.0
352,0.342391304348
353,0.555555555556
354,0.907407407408
355,1.0
356,0.84705882353
357,0.177804295943
358,0.5
359,0.9625
360,1.0
361,0.351851851851
362,1.0
363,0.452423242832
364,0.157109190887
365,0.647058823529
366,0.851743072405
367,0.163265306122
368,1.0
369,0.745562130178
370,1.0
371,0.1
372,0.533333333333
373,0.736363636364
374,0.85
375,0.209912536443
376,0.169491525424
377,0.787878787879
378,0.924236983842
