,0
0,0.968444205691
1,0.769670524988
2,1.0
3,0.885199340113
4,0.957553441656
5,1.0
6,0.876943994853
7,1.0
8,1.0
9,0.875116080648
10,0.958921283136
11,1.0
12,0.844723727652
13,1.0
14,0.991977462064
15,0.84269761862
16,1.0
17,1.0
18,0.962585265414
19,1.0
20,0.813989450895
21,0.866871148373
22,0.988287870764
23,1.0
24,0.814494063704
25,0.845278572658
26,0.776143130949
27,0.895077033643
28,0.662752395301
29,0.703082385637
30,0.997140946066
31,0.996977694907
32,1.0
33,0.8085239116
34,0.944469582356
35,1.0
36,0.697191502109
37,0.692991480934
38,1.0
39,1.0
40,0.963265800898
41,1.0
42,0.934151205199
43,0.967604926416
44,0.805327095146
45,1.0
46,0.746850227306
47,0.777312328552
48,0.956958293954
49,0.996305673945
50,0.92129145961
51,0.979696371611
52,0.96739677715
53,0.880196799118
54,0.931180092529
55,1.0
56,1.0
57,0.861674662464
58,1.0
59,0.973625308126
60,0.939300932297
61,0.786959282065
62,0.938097690913
63,1.0
64,0.932212451627
65,0.976310148177
66,0.895696150292
67,0.990412709675
68,0.909193599879
69,0.711197668883
70,0.989991952061
71,0.990266370685
72,1.0
73,0.908177132326
74,1.0
75,0.96772346125
76,0.93104787575
77,1.0
78,0.986173751829
79,0.911686769025
80,0.955655637596
81,0.899489069873
82,1.0
83,1.0
84,0.675612269342
85,0.818342358831
86,0.906938650664
87,0.95795468195
88,1.0
89,0.895179450059
90,1.0
91,1.0
92,0.925745203068
93,0.994886634718
94,1.0
95,0.677511446756
96,1.0
97,0.779655513208
98,0.977466536087
99,1.0
100,0.982248420886
101,0.950260608405
102,0.937999614469
103,0.920881519692
104,1.0
105,1.0
106,0.965925729959
107,1.0
108,0.929146953436
109,1.0
110,0.925774226499
111,1.0
112,0.953089160116
113,1.0
114,0.721780249039
115,0.960656516763
116,1.0
117,0.751405811499
118,1.0
119,0.874030926658
120,1.0
121,0.919984770318
122,0.990394828576
123,1.0
124,0.844005033917
125,1.0
126,0.939912213684
127,0.853920585308
128,0.87143241748
129,0.70036540234
130,1.0
131,0.967069035321
132,0.926314569695
133,1.0
134,1.0
135,0.668693986942
136,0.916843280871
137,0.904981194638
138,0.885211251336
139,0.925535473818
140,0.931575349617
141,0.974204386056
142,0.952312061473
143,0.721970089297
144,0.914702873788
145,0.894065649441
146,0.822438991625
147,1.0
148,0.773239507983
149,0.969424584928
150,0.992553500981
151,0.820969282868
152,1.0
153,0.944530205395
154,0.769971661333
155,0.784678657194
156,0.71451866475
157,0.974483912597
158,1.0
159,0.858876645726
160,0.949239129996
161,1.0
162,0.818063901452
163,1.0
164,0.884608293366
165,0.902374024041
166,0.96780163269
167,1.0
168,0.891275692282
169,1.0
170,0.867546751832
171,0.576609637787
172,0.97071997082
173,0.920210822871
174,0.705587161874
175,0.957660974204
176,0.784968819556
177,0.812605569814
178,0.952417917614
179,0.871676036803
180,0.993544579301
181,0.937842434912
182,0.785587537787
183,1.0
184,0.938903000304
185,0.912390721622
186,0.863256634725
187,0.901928810894
188,0.805608653111
189,0.786489373183
190,1.0
191,0.782162495025
192,0.998868252213
193,0.998954765085
194,1.0
195,0.966968497664
196,1.0
197,0.752895448287
198,0.959337137993
199,0.911157808239
200,0.83915054218
201,0.971296759191
202,0.813980318021
203,0.901924482433
204,1.0
205,0.818560300798
206,1.0
207,0.926374137446
208,0.861818018864
209,1.0
210,0.879890522482
211,0.93516239845
212,0.87466840745
213,0.848567243874
214,0.888814030529
215,0.960905690478
216,0.572349180972
217,1.0
218,0.881947431044
219,1.0
220,0.724849265381
221,1.0
222,0.975462870931
223,0.891151193225
224,1.0
225,0.842039755619
226,1.0
227,0.978012658548
228,0.980486922806
229,0.917132680583
230,0.971648682154
231,0.970464602991
232,0.896983826599
233,0.871482361481
234,1.0
235,1.0
236,0.914951518135
237,0.794213028175
238,0.977684257989
239,0.861533179507
240,0.893861779457
241,0.781310508681
242,1.0
243,1.0
244,0.99351270466
245,1.0
246,0.708198019987
247,0.763776701013
248,1.0
249,0.856675370831
250,1.0
251,0.875506089432
252,0.958280854142
253,0.995253860123
254,0.94203819529
255,1.0
256,0.758068180641
257,0.763661129309
258,0.768407673355
259,1.0
260,0.950741316981
261,0.952701207906
262,0.925935572312
263,0.96683924633
264,0.920578305498
265,0.917830644986
266,0.933685465933
267,0.769928884602
268,1.0
269,0.968813129473
270,1.0
271,0.862850414303
272,0.904364019191
273,0.869143657906
274,1.0
275,1.0
276,1.0
277,0.978262794678
278,0.990081980494
279,0.736415795997
280,0.778488778368
281,0.954552677266
282,0.822063025032
283,0.986089398179
284,1.0
285,0.961079977012
286,0.996055247193
287,0.907614912983
288,1.0
289,0.863967031918
290,0.794838613498
